,is_accepted,score,last_activity_date,last_edit_date,creation_date,answer_id,question_id,content_license,owner.reputation,owner.user_id,owner.user_type,owner.profile_image,owner.display_name,owner.link,owner.accept_rate,community_owned_date
40,True,2,1662345031,1662345031.0,1662328446,73603058,73602849,CC BY-SA 4.0,186,14753452,registered,https://lh3.googleusercontent.com/-xS70gypsvaU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmZOj8nGpu8tmsRdzgMq9PZkI4g4Q/s96-c/photo.jpg?sz=256,ReasonMeThis,https://stackoverflow.com/users/14753452/reasonmethis,,
41,False,0,1662344756,1662344756.0,1662284111,73598266,73597588,CC BY-SA 4.0,129,8642375,registered,https://www.gravatar.com/avatar/54e693eb932c15340ec0c41e18fdd2b2?s=256&d=identicon&r=PG&f=1,TRose,https://stackoverflow.com/users/8642375/trose,,
42,False,0,1662344241,1662344241.0,1662331448,73603256,73603136,CC BY-SA 4.0,19,19675701,registered,https://www.gravatar.com/avatar/8aafc5345adf89285090542f3ef17269?s=256&d=identicon&r=PG,paprika,https://stackoverflow.com/users/19675701/paprika,,
43,False,1,1662343974,1662343974.0,1662326318,73602880,73601949,CC BY-SA 4.0,130056,2410359,registered,https://i.stack.imgur.com/pIl9T.png?s=256&g=1,chux - Reinstate Monica,https://stackoverflow.com/users/2410359/chux-reinstate-monica,87.0,
44,False,0,1662343425,1662343425.0,1662332053,73603311,73603001,CC BY-SA 4.0,9911,4269535,registered,https://www.gravatar.com/avatar/a0e8bd880c777ccc4b7674c50f5ed72f?s=256&d=identicon&r=PG,Erick Ramirez,https://stackoverflow.com/users/4269535/erick-ramirez,,
45,False,0,1662342982,1662342982.0,1662308313,73600967,73600772,CC BY-SA 4.0,58,19825642,registered,https://lh3.googleusercontent.com/a-/AFdZucr_VLiR3Nho8uTpEcnpzDzMv4HYX7rpwaqkt1IWJA=k-s256,Will Zhao,https://stackoverflow.com/users/19825642/will-zhao,,
46,False,1,1662341873,1662341873.0,1662322984,73602596,73602216,CC BY-SA 4.0,4070,3080848,registered,https://www.gravatar.com/avatar/c35cd739d5db4f1f2d1247a781264c3a?s=256&d=identicon&r=PG&f=1,mmcdon20,https://stackoverflow.com/users/3080848/mmcdon20,,
47,False,1,1662340812,1662340812.0,1662320134,73602271,73600686,CC BY-SA 4.0,126154,1766831,registered,https://www.gravatar.com/avatar/1ee974306d2def46eb69534fbcf95cc5?s=256&d=identicon&r=PG,Rick James,https://stackoverflow.com/users/1766831/rick-james,,
48,False,0,1662340581,1662340581.0,1662292806,73599203,73598941,CC BY-SA 4.0,1,18555442,registered,https://i.stack.imgur.com/dmLaR.jpg?s=256&g=1,Kurutin,https://stackoverflow.com/users/18555442/kurutin,,
49,False,0,1662340222,1662340222.0,1662272251,73597166,73595595,CC BY-SA 4.0,325,13943198,registered,https://lh3.googleusercontent.com/a-/AOh14Giqtohx2TUCdGhu7Cik32lGAjXWxQd2t_-kR4in=k-s256,HsuTingHuan,https://stackoverflow.com/users/13943198/hsutinghuan,,
50,False,0,1662339132,1662339132.0,1662266717,73596842,73595904,CC BY-SA 4.0,17129,13333279,registered,https://i.stack.imgur.com/okHva.png?s=256&g=1,YBS,https://stackoverflow.com/users/13333279/ybs,,
51,True,1,1662338899,1662338899.0,1662328519,73603064,73602938,CC BY-SA 4.0,739,16632344,registered,https://i.stack.imgur.com/aQbs8.jpg?s=256&g=1,monim,https://stackoverflow.com/users/16632344/monim,,
52,False,0,1662337852,1662337852.0,1662316641,73601899,73597046,CC BY-SA 4.0,327242,45375,registered,https://www.gravatar.com/avatar/39f6e2dc52425b1e08027c01bb880be0?s=256&d=identicon&r=PG,mklement0,https://stackoverflow.com/users/45375/mklement0,,
53,False,0,1662337654,1662337654.0,1662335370,73603508,73603463,CC BY-SA 4.0,1673,17592432,registered,https://www.gravatar.com/avatar/35a7326d2435d78881edaf3e539712c3?s=256&d=identicon&r=PG,Fe2O3,https://stackoverflow.com/users/17592432/fe2o3,,
54,False,1,1662336723,1662336723.0,1662323381,73602639,73602556,CC BY-SA 4.0,2934,3842598,registered,https://www.gravatar.com/avatar/468955b0edcf30e61a2937cb8b754a1a?s=256&d=identicon&r=PG&f=1,Christian,https://stackoverflow.com/users/3842598/christian,100.0,
55,False,0,1662336408,1662336408.0,1662330404,73603197,73603059,CC BY-SA 4.0,23706,15339544,registered,https://i.stack.imgur.com/aF40L.png?s=256&g=1,Santiago Squarzon,https://stackoverflow.com/users/15339544/santiago-squarzon,,
56,True,1,1662336266,1662336266.0,1662335635,73603523,73603483,CC BY-SA 4.0,854,17246406,registered,https://i.stack.imgur.com/dijKx.jpg?s=256&g=1,Hanna,https://stackoverflow.com/users/17246406/hanna,,
57,False,0,1662336182,1662336182.0,1662330047,73603173,73603070,CC BY-SA 4.0,171,3138033,registered,https://i.stack.imgur.com/boNNW.png?s=256&g=1,Tran To,https://stackoverflow.com/users/3138033/tran-to,,
58,True,1,1662336065,1662336065.0,1662318815,73602132,73600510,CC BY-SA 4.0,69193,179715,registered,https://www.gravatar.com/avatar/e240f1a5bb197450dfb8934dd55d9e3a?s=256&d=identicon&r=PG,jamesdlin,https://stackoverflow.com/users/179715/jamesdlin,80.0,
59,False,0,1662335968,,1662335968,73603540,16167581,CC BY-SA 4.0,2265,2516673,registered,https://i.stack.imgur.com/TZAnV.jpg?s=256&g=1,Fappaz,https://stackoverflow.com/users/2516673/fappaz,60.0,
60,False,0,1662335956,,1662335956,73603539,73594986,CC BY-SA 4.0,51,18429900,registered,https://lh3.googleusercontent.com/a/AATXAJwTO1snLLtOi1LoBodYKPLOPWMbFK1DV93ybQQS=k-s256,Graf123456,https://stackoverflow.com/users/18429900/graf123456,,
61,False,-1,1662335952,,1662335952,73603538,73602454,CC BY-SA 4.0,1286,19174570,registered,https://www.gravatar.com/avatar/553aa3fe62b8453643f65b2396a9096c?s=256&d=identicon&r=PG,DannySlor,https://stackoverflow.com/users/19174570/dannyslor,,
62,False,1,1662335882,,1662335882,73603536,73602376,CC BY-SA 4.0,362,17333120,registered,https://lh3.googleusercontent.com/a/AATXAJwP9CjfPWS30PVfGOi6rW9Zc_J1uc5ozwNeGG4l=k-s256,Adam Oppenheimer,https://stackoverflow.com/users/17333120/adam-oppenheimer,,
63,True,2,1662335862,,1662335862,73603534,73603486,CC BY-SA 4.0,35758,5193536,registered,https://i.stack.imgur.com/ZGlox.png?s=256&g=1,nbk,https://stackoverflow.com/users/5193536/nbk,,
64,False,-1,1662335848,,1662335848,73603533,73600036,CC BY-SA 4.0,3,19906802,registered,https://lh3.googleusercontent.com/a/AItbvmkxhnBghMs6JsepCvGMr0ggEH6u0lXCtvMceFgp=k-s256,Juan Antonio Martinez Lopez,https://stackoverflow.com/users/19906802/juan-antonio-martinez-lopez,,
65,False,5,1662335835,1662335835.0,1662332842,73603353,73603346,CC BY-SA 4.0,22559,6865932,registered,https://lh3.googleusercontent.com/-MOd3RVWCnxw/AAAAAAAAAAI/AAAAAAAAAwE/ez6XsbstBzs/photo.jpg?sz=256,anastaciu,https://stackoverflow.com/users/6865932/anastaciu,,
66,False,2,1662335798,,1662335798,73603531,73603486,CC BY-SA 4.0,13150,3950946,registered,https://i.stack.imgur.com/A6GNz.jpg?s=256&g=1,radar,https://stackoverflow.com/users/3950946/radar,,
67,False,2,1662335738,1662335738.0,1662334789,73603468,73603209,CC BY-SA 4.0,75,9407974,registered,https://i.stack.imgur.com/OuPLw.jpg?s=256&g=1,UmHeyThere,https://stackoverflow.com/users/9407974/umheythere,,
68,False,0,1662335728,,1662335728,73603529,73603499,CC BY-SA 4.0,180,13696793,registered,https://www.gravatar.com/avatar/8a8c529efef37b636edee406f26cc59f?s=256&d=identicon&r=PG&f=1,Grzegorz Barański,https://stackoverflow.com/users/13696793/grzegorz-bara%c5%84ski,,
69,True,2,1662335681,1662335681.0,1662300173,73600025,73599961,CC BY-SA 4.0,51537,2501279,registered,https://i.stack.imgur.com/GO0W9.jpg?s=256&g=1,Guru Stron,https://stackoverflow.com/users/2501279/guru-stron,,
70,False,0,1662335658,,1662335658,73603525,71644185,CC BY-SA 4.0,1,15001808,registered,https://i.stack.imgur.com/uHF0u.png?s=256&g=1,C. M. Belanger Nzakimuena,https://stackoverflow.com/users/15001808/c-m-belanger-nzakimuena,,
71,False,0,1662335654,,1662335654,73603524,73603263,CC BY-SA 4.0,136,9984878,registered,https://graph.facebook.com/2478900085468920/picture?type=large,Jackson Quintero,https://stackoverflow.com/users/9984878/jackson-quintero,,
72,False,0,1662335590,1662335590.0,1662334744,73603464,73595210,CC BY-SA 4.0,2366,4886722,registered,https://www.gravatar.com/avatar/ae121902b8b51591a52c59bd83ed875e?s=256&d=identicon&r=PG&f=1,Dmitry Khamitov,https://stackoverflow.com/users/4886722/dmitry-khamitov,,
73,True,0,1662335571,,1662335571,73603520,73602304,CC BY-SA 4.0,568,4542928,registered,https://www.gravatar.com/avatar/ca0c6a88ea3c4d41bd238cbb37858aa7?s=256&d=identicon&r=PG&f=1,AndresR,https://stackoverflow.com/users/4542928/andresr,71.0,
74,False,0,1662335529,1662335529.0,1662332888,73603355,73601570,CC BY-SA 4.0,44551,4744514,registered,https://i.stack.imgur.com/RQ2Np.jpg?s=256&g=1,MikeT,https://stackoverflow.com/users/4744514/miket,96.0,
75,True,1,1662335518,,1662335518,73603518,73593238,CC BY-SA 4.0,4146,15880865,registered,https://i.stack.imgur.com/ljF61.png?s=256&g=1,Richard Onslow Roper,https://stackoverflow.com/users/15880865/richard-onslow-roper,,
76,False,0,1662335482,1662335482.0,1662335181,73603490,73603470,CC BY-SA 4.0,36,19875165,registered,https://www.gravatar.com/avatar/a171e9c449132e2c2b8a97038bbfdb50?s=256&d=identicon&r=PG,Rendy,https://stackoverflow.com/users/19875165/rendy,,
77,False,0,1662335481,,1662335481,73603517,73603447,CC BY-SA 4.0,41,19918310,registered,https://lh3.googleusercontent.com/a/AItbvmm0yHGo22mbICSYEvP-j431TihU2AGKYhr5UnP9=k-s256,u1234x1234,https://stackoverflow.com/users/19918310/u1234x1234,,
78,False,1,1662335462,,1662335462,73603516,73603271,CC BY-SA 4.0,33659,3133316,registered,https://www.gravatar.com/avatar/30f0b31e22bec21f12f31cd30ae5b148?s=256&d=identicon&r=PG&f=1,PaulMcKenzie,https://stackoverflow.com/users/3133316/paulmckenzie,,
79,False,0,1662335426,,1662335426,73603513,73375696,CC BY-SA 4.0,87,2759527,registered,https://graph.facebook.com/100003905813332/picture?type=large,Nikhil Gupta,https://stackoverflow.com/users/2759527/nikhil-gupta,100.0,
80,False,-2,1662335372,,1662335372,73603509,73602599,CC BY-SA 4.0,3,19906802,registered,https://lh3.googleusercontent.com/a/AItbvmkxhnBghMs6JsepCvGMr0ggEH6u0lXCtvMceFgp=k-s256,Juan Antonio Martinez Lopez,https://stackoverflow.com/users/19906802/juan-antonio-martinez-lopez,,
81,False,0,1662335368,1662335368.0,1662333798,73603419,73595435,CC BY-SA 4.0,4383,3846032,registered,https://i.stack.imgur.com/lgCDn.png?s=256&g=1,Daniel Porteous,https://stackoverflow.com/users/3846032/daniel-porteous,75.0,
82,False,1,1662335319,,1662335319,73603505,73603470,CC BY-SA 4.0,127517,9473764,registered,https://i.stack.imgur.com/O15t5.jpg?s=256&g=1,Nick,https://stackoverflow.com/users/9473764/nick,,
83,False,0,1662335267,,1662335267,73603497,73558040,CC BY-SA 4.0,1,18943385,registered,https://graph.facebook.com/2907972662574948/picture?type=large,Jo&#227;o Marcelo Tavares,https://stackoverflow.com/users/18943385/jo%c3%a3o-marcelo-tavares,,
84,False,0,1662335264,,1662335264,73603496,73600821,CC BY-SA 4.0,549,17128041,registered,https://lh3.googleusercontent.com/a-/AOh14Gi4paW0drOXL1o35A_YDg1Ey5j6_qESa4g9Y3NTeQ=k-s256,sidharth vijayakumar,https://stackoverflow.com/users/17128041/sidharth-vijayakumar,,
85,False,0,1662335257,,1662335257,73603495,59778587,CC BY-SA 4.0,1,9064484,registered,https://i.stack.imgur.com/KBr9w.jpg?s=256&g=1,Chidi Jude,https://stackoverflow.com/users/9064484/chidi-jude,,
86,False,0,1662335201,,1662335201,73603491,73603475,CC BY-SA 4.0,1602,7437143,registered,https://www.gravatar.com/avatar/e6e6a10d62061d1dd0ecb2d0b760eb7d?s=256&d=identicon&r=PG&f=1,a.t.,https://stackoverflow.com/users/7437143/a-t,100.0,
87,False,0,1662335161,,1662335161,73603489,73599913,CC BY-SA 4.0,148512,7108653,registered,https://i.stack.imgur.com/LH2EI.png?s=256&g=1,Tanaike,https://stackoverflow.com/users/7108653/tanaike,,
88,False,0,1662335159,,1662335159,73603488,72037815,CC BY-SA 4.0,1,19918788,registered,https://lh3.googleusercontent.com/a/AItbvmnKWptzrs2fcxRVTqo4sV1SOsLJLWltkidJTs0S=k-s256,Yurii Syniavskyi,https://stackoverflow.com/users/19918788/yurii-syniavskyi,,
89,False,1,1662335155,,1662335155,73603487,73603422,CC BY-SA 4.0,55821,1377002,registered,https://i.stack.imgur.com/oDeF7.jpg?s=256&g=1,Andy,https://stackoverflow.com/users/1377002/andy,,
90,True,2,1662335130,,1662335130,73603485,73603369,CC BY-SA 4.0,85743,80911,registered,https://www.gravatar.com/avatar/9e9b4f80c65dc6076d74cd421084e4fc?s=256&d=identicon&r=PG,Evert,https://stackoverflow.com/users/80911/evert,82.0,
91,False,0,1662335107,,1662335107,73603484,69773052,CC BY-SA 4.0,1,19867028,registered,https://www.gravatar.com/avatar/ae167f2189b4ec54ecc4cc72fcef5991?s=256&d=identicon&r=PG,KCfan54738,https://stackoverflow.com/users/19867028/kcfan54738,,
92,True,0,1662335091,,1662335091,73603482,73603430,CC BY-SA 4.0,69169,7297700,registered,https://i.stack.imgur.com/FkQhS.png?s=256&g=1,David Browne - Microsoft,https://stackoverflow.com/users/7297700/david-browne-microsoft,,
93,False,-2,1662335075,1662335075.0,1662328291,73603044,73602822,CC BY-SA 4.0,1286,19174570,registered,https://www.gravatar.com/avatar/553aa3fe62b8453643f65b2396a9096c?s=256&d=identicon&r=PG,DannySlor,https://stackoverflow.com/users/19174570/dannyslor,,
94,False,0,1662335050,1662335050.0,1662333612,73603414,73603378,CC BY-SA 4.0,395010,256196,moderator,https://www.gravatar.com/avatar/d84b558fd67be10d5a718fb94231909d?s=256&d=identicon&r=PG,Bohemian,https://stackoverflow.com/users/256196/bohemian,77.0,
95,False,-1,1662335034,,1662335034,73603481,73603470,CC BY-SA 4.0,139,15812328,registered,https://www.gravatar.com/avatar/950b14343a670e3914ee36e82cab759c?s=256&d=identicon&r=PG&f=1,mj_codec,https://stackoverflow.com/users/15812328/mj-codec,,
96,False,0,1662335010,1662335010.0,1662333058,73603367,73603346,CC BY-SA 4.0,10356,1143850,registered,https://www.gravatar.com/avatar/2927fac544c9960cd5433688fe4cae1d?s=256&d=identicon&r=PG,Serge,https://stackoverflow.com/users/1143850/serge,,
97,False,0,1662335005,,1662335005,73603478,73603294,CC BY-SA 4.0,46,16582030,registered,https://www.gravatar.com/avatar/03548d8c5164ae73f4f025b61c865158?s=256&d=identicon&r=PG&f=1,ArAsH,https://stackoverflow.com/users/16582030/arash,,
98,False,1,1662335005,1662335005.0,1662331904,73603298,73603289,CC BY-SA 4.0,205405,424499,registered,https://www.gravatar.com/avatar/bc2071afd499daef001e75e14d7f9cce?s=256&d=identicon&r=PG,Raymond Hettinger,https://stackoverflow.com/users/424499/raymond-hettinger,,
99,False,0,1662334984,,1662334984,73603477,73485837,CC BY-SA 4.0,9779,4812170,registered,https://i.stack.imgur.com/6oHM1.jpg?s=256&g=1,vaquar khan,https://stackoverflow.com/users/4812170/vaquar-khan,73.0,
100,False,0,1662334939,1662334939.0,1662334255,73603441,8629793,CC BY-SA 4.0,21,12192337,registered,https://lh3.googleusercontent.com/a-/AAuE7mAq_i3dmD5J1xGbG9OPQy-ysSZx61TtoyCJMs2Q=k-s256,Smar ts,https://stackoverflow.com/users/12192337/smar-ts,,
101,False,0,1662334897,,1662334897,73603473,73585651,CC BY-SA 4.0,66976,28376,registered,https://www.gravatar.com/avatar/8ec1383b240b5ba15ffb9743fceb3c0e?s=256&d=identicon&r=PG,philnash,https://stackoverflow.com/users/28376/philnash,86.0,
102,False,0,1662334882,,1662334882,73603471,73603056,CC BY-SA 4.0,86,18670641,registered,https://lh3.googleusercontent.com/a/AATXAJzA-NjtvZ3zHoFWmXuz5NOo70HheQ96Pv_9wEozLQ=k-s256,Gwhyyy,https://stackoverflow.com/users/18670641/gwhyyy,,
